,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2009-06-30,4583.740000000001,540.79,0.013829467204158587,0.0,-1267.9399999999996,574.8500000000004,816.29,0.18,963.45,4008.8900000000012,-1574.3500000000004,60.24,781.23,1084.21,2404.8,21735.9,25190.17,0.0,2129.8,0.0,5693.74,391.39,6085.13,27394.67,19105.04,480.1500000000001,-56.72999999999999,-502.3699999999999,241.44000000000005,3.261152388172858,0.37,0.32,-0.11,8.589356358073768,7.120918385850385,11.320047518749448,9.167679532065856,10.666290887280132,-61.18,-49.13,-29.16,0.42,0.23,6,2009,0.0,39104.181818181816,-4301.46
2009-09-30,1967.4099999999999,-566.6199999999999,-0.01396739576999556,0.0,-239.97000000000025,-533.96,-350.78999999999996,0.28,963.45,2501.369999999999,-672.21,35.68,826.21,807.78,2135.55,23238.48,26196.45,0.0,2029.17,0.0,7267.68,390.36,7658.04,27394.67,18538.41,216.04999999999995,-51.69,-188.76,183.16999999999996,-5.00451201863683,0.6,0.41,-0.12,-8.650473780217249,-7.128027641287734,-12.226127097336114,-9.716651657326912,-11.48119932293635,-54.34,-45.4,-29.64,0.29,0.18,9,2009,0.0,40567.333333333336,-4868.08
2009-12-31,3553.49,-1540.13,-0.03845392082968567,0.0,-1220.8500000000004,-1440.9700000000003,-1214.71,0.2,302.46,4994.459999999999,-1740.4799999999996,42.84,93.15,1058.48,1455.1,24530.09,26663.82,0.0,3699.16,0.0,8284.05,1381.49,9665.54,27394.67,16998.28,75.59999999999991,-25.159999999999997,-40.830000000000155,226.26,-1.3002575269620096,0.47,0.57,-0.16,-23.10119293843367,-20.668982445956047,-36.242820381978746,-30.493959217940738,-31.955208209468797,-52.04,-44.89,-32.86,0.18,0.05,12,2009,0.0,40051.3125,-6408.21
2010-03-31,3885.18,-5.26,0.0,-0.0,205.92,79.94,287.3,0.2,0.0,3805.24,-250.33,97.17,389.93,966.6,1685.34,24350.04,26667.11,0.0,2679.33,0.0,6492.28,1367.12,7859.4,27394.67,18807.71,107.38,-16.24,-36.58,207.36,0.0,0.42,0.42,0.0,-0.08,1.2,-0.12,-0.12,1.6,-0.15,-0.14,4.81,0.26,0.11,3,2010,0.0,-inf,-5.26
2010-06-30,3979.57,-424.05,-0.009877477813235192,0.0,95.60999999999999,-345.25,-133.97,0.18,0.0,4324.820000000001,-324.56999999999994,59.87,310.65,1393.8,2103.35,24164.76,26920.88,0.0,3826.08,0.0,8951.94,1399.96,10351.9,27394.67,16568.97,-54.15,-39.08,55.29,211.27999999999997,-4.555818889281924,0.43,0.62,-0.01,-6.282075889217582,-4.030010947799958,-10.233067014511658,-9.521888611958726,-5.8474668654352335,-5.86,-5.46,-7.91,0.23,0.08,6,2010,0.0,42931.0,-429.31
2010-09-30,4338.18,-124.29000000000002,-0.0022451228323699425,0.0,-51.19999999999996,-9.269999999999982,191.48999999999998,0.24,0.0,4347.45,-416.76,88.09,811.4,1000.41,2257.68,23992.54,26886.31,0.0,3590.23,0.0,9077.56,1364.07,10441.62,27394.67,16444.68,60.11000000000001,-3.520000000000003,-27.69,200.76,-26.724595703596425,0.58,0.63,-0.01,-1.8499812138728327,-0.9249906069364163,-3.0264255780346825,-2.8378352601156074,-1.3829956647398847,-4.89,-4.54,-2.59,0.25,0.14,9,2010,0.0,55360.0,-553.6
2010-12-31,3962.379999999999,-3117.94,-0.07642967256246698,0.0,62.43999999999997,-2985.3,-2787.7400000000002,0.25,0.0,6947.6799999999985,-315.09000000000003,56.84,418.09,1037.72,1966.33,21070.3,23691.66,0.0,3129.03,367.14,9256.75,957.88,10214.63,27394.74,13477.03,12.090000000000003,-28.08,-15.79,197.56000000000006,-0.8183994239786525,0.74,0.76,-0.09,-52.651552209699474,-43.98952265261988,-92.53085691562667,-81.86467150024241,-76.70142250935574,-24.22,-22.71,-18.76,0.21,0.1,12,2010,0.0,40794.88888888889,-3671.54
2011-03-31,4743.99,-202.92,-0.01,0.0,359.13,-56.29,203.6,0.25,0.0,4800.28,68.87,51.43,215.24,973.12,1513.05,20842.18,23023.41,0.0,1377.48,368.33,6023.0,3676.08,9699.09,27533.31,13324.32,67.07,-10.87,-61.64,259.89,-6.25,0.75,0.73,-0.01,-3.52,-0.92,-6.08,-5.04,-1.32,-4.29,-4.28,-0.93,0.25,0.09,3,2011,0.0,20292.0,-202.92
2011-06-30,5105.32,-275.71000000000004,-0.005760399473497275,0.0,116.57999999999998,-194.93,67.50000000000003,0.22,0.0,5300.250000000001,-179.15,38.23,341.77,1249.57,1988.54,20610.27,23285.39,0.0,1645.12,374.07,6569.33,3667.46,10236.78,27533.31,13048.6,18.810000000000002,-21.150000000000006,-10.989999999999995,262.43000000000006,-9.547948931848682,0.67,0.78,-0.01,-4.746569166161754,-2.3041597893989096,-8.456266427093999,-7.442436119758478,-3.4562396840983647,-4.87,-4.86,-2.57,0.3,0.11,6,2011,0.0,47863.0,-478.63
2011-09-30,4818.65,-316.15999999999997,-0.007955812227129178,0.0,119.51000000000005,-272.87,-7.350000000000023,0.17,0.0,5091.529999999999,-326.77,94.68,232.48,913.6,1533.45,20375.27,22607.06,0.0,1498.26,374.74,6266.81,3607.81,9874.62,27533.31,12732.44,129.82,-20.759999999999998,-52.730000000000004,265.52,-5.342006420799596,0.53,0.78,-0.02,-5.600891807898941,-3.373264384302772,-9.928853659457216,-8.671835327570804,-5.107631449816933,-5.46,-5.42,-4.01,0.24,0.1,9,2011,0.0,39739.5,-794.79
2011-12-31,4031.220000000001,-497.24,-0.011545552347855701,0.0,79.03999999999996,-420.12,-156.59,0.14,0.0,4451.33,-155.45999999999998,32.26,233.58,2020.61,2609.86,20140.65,23436.29,0.0,4622.06,376.17,11191.84,9.24,11201.09,27533.31,12235.2,-71.56,-8.36,17.319999999999993,263.52999999999986,-3.0336357191698173,0.46,0.92,-0.03,-8.482132458224655,-6.173021988653514,-16.256137705780827,-15.47104014612664,-11.86882781359566,-6.94,-6.91,-6.5,0.23,0.05,12,2011,0.0,43067.666666666664,-1292.03
2012-03-31,3308.97,-347.41,-0.01,0.0,-12.53,-198.69,55.97,0.16,0.0,3507.66,-330.18,54.51,217.25,1957.41,2550.91,19908.97,23139.99,0.0,4097.73,373.79,11240.54,11.65,11252.19,27533.31,11887.8,56.42,-0.02,-33.89,254.66,-4.0,0.54,0.95,-0.01,-6.0,-3.44,-11.68,-11.04,-6.68,-10.97,-10.5,-10.15,0.23,0.05,3,2012,0.0,34741.0,-347.41
2012-06-30,2966.4500000000003,-935.73,-0.021877503623922562,0.0,-173.99,-801.6400000000001,-553.92,0.13,0.0,3768.08,-503.84,26.41,217.7,1144.36,1656.2,19677.69,22006.61,0.0,3695.81,360.13,11040.48,14.06,11054.54,27533.31,10952.06,1.8999999999999986,-0.24000000000000002,-30.07,247.72,-1.484401536768085,0.47,1.01,-0.03,-17.006112816995806,-12.893142135698364,-34.187245662982995,-31.18273516529763,-26.603044406689836,-20.59,-20.45,-19.49,0.15,0.05,6,2012,0.0,42771.333333333336,-1283.14
2012-09-30,1972.7199999999993,-188.40999999999985,-0.0051214026026978315,0.0,-158.16,-94.63999999999999,149.06,0.14,0.0,2067.370000000001,-544.6200000000001,32.97,186.68,513.56,1033.07,19443.76,20987.93,0.0,2332.96,321.49,8494.57,1729.7,10224.27,27533.31,10763.66,-147.1,165.41,-11.559999999999995,243.70000000000005,-6.834065336234812,0.52,0.95,-0.04,-3.5901032244911795,-2.5709441065543115,-7.000957357887936,-6.417117461180383,-4.4863486799633,-18.64,-17.84,-12.73,0.12,0.06,9,2012,0.0,36788.75,-1471.55
2012-12-31,27.770000000000437,-565.2,-0.013875046029213208,0.0,3.0300000000000296,-430.81999999999994,-195.72000000000003,0.08,0.0,458.5799999999999,-470.67999999999984,33.78,187.21,374.52,1007.47,19209.66,20726.89,0.0,2223.83,1050.78,9116.97,1411.46,10528.43,27533.31,10198.46,-370.65,-6.27000000000001,377.85999999999996,235.0999999999999,-1.4414366595895258,0.31,1.03,-0.05,-10.911336197373268,-7.670125444949062,-22.166773536271023,-20.157666871240952,-14.585448385908926,-25.77,-24.61,-17.19,0.11,0.07,12,2012,0.0,40735.0,-2036.75
2013-03-31,270.08,-483.72,-0.01,0.0,-0.29,-405.86,-172.56,0.13,0.0,675.94,-611.67,1098.35,186.61,870.68,2672.42,18980.72,22406.52,0.0,1882.49,572.19,6610.35,798.92,7409.26,73039.11,14997.25,-894.17,16.49,1942.36,233.3,-3.25,0.92,0.49,-0.01,-8.64,-7.12,-12.92,-14.4,-10.28,-752.64,-179.1,-7.36,0.4,0.27,3,2013,0.0,48372.0,-483.72
2013-06-30,2299.48,-881.19,-0.012912060135833132,0.0,-253.45000000000002,-841.2399999999999,-591.1700000000001,0.08,0.0,3140.72,-576.2200000000001,347.38,304.14,1141.54,2364.81,18750.52,21858.75,0.0,1117.06,301.24,5258.24,2484.46,7742.69,73039.11,14116.06,-509.08000000000004,0.45000000000000284,-242.4799999999998,250.07,-1.548939502263984,0.6,0.55,-0.02,-16.114251049519748,-14.693924434578104,-24.97192430270128,-28.122466975844564,-19.393914324021363,-53.36,-53.12,-10.63,0.45,0.23,6,2013,0.0,68245.5,-1364.91
2013-09-30,4652.5,108.07000000000016,0.0008598548741287688,0.0,-266.46000000000004,151.37999999999988,407.63,0.07,0.0,4501.120000000001,-566.6099999999999,296.42,226.13,943.66,1929.8,18527.44,21149.3,0.0,1298.31,268.6,3723.56,3201.61,6925.17,73039.11,14224.13,60.91000000000008,5.139999999999997,-117.08000000000015,256.25,20.352271675765675,0.52,0.49,-0.01,2.0430151809299546,1.788498138187839,3.0404468349193263,3.4600560134941656,2.1633948633079823,-19.29,-17.4,-7.05,0.52,0.26,9,2013,0.0,125683.99999999999,-1256.84
2013-12-31,3522.569999999999,-342.10000000000014,-0.004279084893742106,0.0,-75.51999999999998,-290.48,-37.299999999999955,0.06,0.33,3813.0599999999995,-274.55999999999995,201.69,209.4,893.85,1688.36,18293.54,20686.68,0.0,1247.34,268.87,3791.1,3013.54,6804.65,73039.11,13882.03,-110.20000000000005,0.120000000000001,15.299999999999955,253.17999999999995,-3.505422391113708,0.46,0.49,-0.02,-6.615465245725296,-5.725415587826938,-9.859011595181812,-11.365249477779033,-7.0176992257370525,-16.35,-14.88,-19.42,0.45,0.21,12,2013,0.0,79947.0,-1598.94
2014-03-31,3559.14,-197.76,0.0,-0.0,20.73,-155.63,94.73,0.06,0.0,3714.77,-225.06,97.22,207.01,836.84,1447.46,18064.52,20221.02,0.0,2554.8,245.65,5062.98,1473.77,6536.75,73039.11,13684.27,75.96,-0.02,-180.38,250.36,0.0,0.46,0.48,0.0,-3.92,-2.92,-5.8,-5.52,-4.12,-5.67,-5.56,-6.15,0.29,0.12,3,2014,0.0,-inf,-197.76
2014-06-30,4124.880000000001,-42.27000000000001,0.0,-0.0,129.66,-10.840000000000003,258.14,0.06,0.0,4135.719999999999,-32.35000000000002,134.34,192.53,857.53,1523.79,17832.38,20047.58,0.0,2520.64,961.46,5743.54,661.88,6405.42,73039.11,13642.15,111.48,0.15,-74.50999999999999,268.98,0.0,0.47,0.47,0.0,-0.8452943382077241,-0.5564854393200852,-1.239765029371329,-1.2186326709161357,-0.8171178602674667,-3.16,-3.12,-4.01,0.27,0.12,6,2014,0.0,-inf,-240.03
2014-09-30,3934.33,85.44,-0.0,-0.0,262.17,140.9,412.25,0.08,0.0,3793.4300000000003,71.05000000000001,177.64,198.59,1166.65,1947.5,17600.57,20263.19,0.0,2636.18,923.91,5912.1,623.66,6535.76,73039.11,13727.43,106.83999999999997,-0.30000000000000004,-63.22000000000003,271.35,-0.0,0.62,0.48,0.0,1.6801707743062293,0.26529012225887827,2.498148651271104,2.4539336308946242,0.39793518338831746,-1.35,-1.33,-0.38,0.33,0.13,9,2014,0.0,-inf,-154.59
2014-12-31,3073.949999999999,-263.76,0.0,-0.0,78.31,-217.47,45.700000000000045,0.06,0.0,3291.4300000000003,-207.61,208.45,199.72,1094.25,1761.9,17368.27,19832.86,0.0,2240.07,885.01,5784.19,584.99,6369.18,73039.11,13463.68,92.28000000000003,-0.1,-61.44999999999999,263.16999999999985,0.0,0.47,0.47,0.0,-5.321224811760487,-3.0262889924704193,-7.8431323054858355,-7.717036930799569,-4.362899964144854,-2.88,-2.85,-2.73,0.3,0.12,12,2014,0.0,-inf,-418.35
2015-03-31,3537.04,-368.71,0.0,-0.0,-87.94,-297.31,-40.86,0.05,0.0,3834.35,-266.81,191.72,183.48,920.58,1548.66,17140.78,19389.39,0.0,2091.77,239.69,5161.12,1133.3,6294.42,73039.11,13094.97,53.56,-0.33,-69.89,256.45,0.0,0.4,0.48,0.0,-7.6,-6.0,-11.28,-11.0,-8.36,-10.56,-10.42,-18.07,0.3,0.12,3,2015,0.0,-inf,-368.71
2015-06-30,3447.2,-305.46999999999997,-0.02718591474087039,0.0,28.64,-233.16000000000003,28.63,0.3,0.04,3680.36,-205.95999999999998,443.95,194.25,511.48,1270.48,16910.94,18680.62,0.0,1846.65,240.6,5360.08,531.04,5891.12,73039.11,12789.5,135.1,252.31,-135.42000000000002,261.79,-2.758781549743019,0.25,0.46,-0.06,-6.542743480969474,-4.965960425998992,-9.551318045625797,-9.243211011895932,-7.213329377910943,-9.71,-9.65,-10.98,0.24,0.14,6,2015,0.0,11236.333333333332,-674.18
2015-09-30,2483.120000000001,-529.7300000000001,-0.04840087714197906,0.0,103.12,-451.06999999999994,-202.67000000000002,0.23,0.04,2934.1799999999994,-109.40999999999997,218.51,189.53,870.58,1462.91,16678.84,18579.54,0.0,2170.73,246.35,5171.1,1148.67,6319.77,73039.11,12259.77,-138.87,-0.789999999999992,-85.81,248.39999999999998,-1.1874784796028162,0.2,0.52,-0.11,-11.40500668654634,-8.888161075163428,-17.283513219426705,-16.315495676587123,-12.88343347924679,-12.76,-12.72,-14.47,0.28,0.11,9,2015,0.0,10944.636363636364,-1203.91
2015-12-31,2841.8899999999994,-310.6199999999999,-0.028713066099714097,0.0,-173.79999999999998,-241.1400000000001,12.900000000000006,0.16,0.04,3083.040000000001,-328.81000000000006,157.11,215.08,660.88,1121.23,16447.19,18000.02,0.0,2045.16,241.82,5005.6,1045.27,6050.87,73039.11,11949.15,-3.6199999999999974,-0.6399999999999864,-57.19,254.03999999999996,-1.3896112613482716,0.14,0.51,-0.14,-6.899339597102729,-5.299611628690087,-10.3941299280965,-9.778849940245486,-7.719712914237418,-12.35,-12.3,-17.52,0.22,0.09,12,2015,0.0,10818.071428571428,-1514.53
2016-03-31,2934.29,124.93,0.01,0.0,217.42,175.81,426.24,0.22,0.0,2758.48,70.88,322.81,208.6,614.81,1252.33,16218.31,17921.7,0.0,1961.42,236.33,4910.22,937.39,5847.62,73039.11,12074.08,248.44,-0.52,-82.15,250.43,5.5,0.19,0.48,0.01,2.8,3.76,4.12,3.96,5.4,4.42,4.26,9.3,0.26,0.13,3,2016,0.0,12493.0,124.93
2016-06-30,3301.99,183.21999999999997,0.017837416842446857,0.0,476.49,234.51,489.18999999999994,0.22,0.0,3067.4900000000002,304.53000000000003,564.25,193.29,696.78,1577.62,15992.06,18068.78,0.0,1959.62,231.87,4985.7,825.51,5811.21,73039.11,12257.57,329.43,-2.14,-85.59,254.68,3.0820045573627333,0.19,0.47,0.03,4.0669310400778835,5.303658607820866,5.969588836605548,5.850672724322569,7.467931851371085,5.05,4.94,12.57,0.32,0.18,6,2016,0.0,10271.666666666666,308.15
2016-09-30,2960.13,-30.16999999999996,-0.003255989639542408,0.0,9.290000000000077,19.00999999999999,277.32000000000005,0.31,0.0,2941.1099999999997,-135.17000000000002,562.86,206.1,802.72,1671.48,15764.09,17933.79,0.0,2009.58,226.72,5007.0,699.38,5706.39,73039.11,12227.4,96.89999999999998,-3.34,-94.84999999999997,258.30999999999995,-23.79460888299639,0.27,0.47,0.03,-0.6729045255054311,-1.0202100870566213,-0.9854795309015023,-0.9854795309015023,-1.4413180804374395,3.09,3.02,11.3,0.33,0.17,9,2016,0.0,9266.000000000002,277.98
2016-12-31,2564.9500000000007,-285.12,0.0,-0.0,91.59999999999991,-233.01,24.549999999999955,0.36,1.29,2797.960000000001,-134.51,610.14,195.96,854.63,1752.49,15558.14,17812.87,0.0,2039.41,225.73,5297.78,572.81,5870.59,73039.11,11942.28,155.39999999999998,-24.22,-84.04000000000002,257.56000000000006,0.0,0.32,0.49,0.0,-6.3892436974789915,175.70420168067227,-9.583865546218487,-9.583865546218487,250.77781512605046,-0.06,-0.06,4.96,0.33,0.17,12,2016,0.0,-inf,-7.14
2017-03-31,4297.66,967.26,0.09,0.0,421.11,1027.29,1281.18,0.33,3.16,3270.38,258.8,675.62,245.85,945.21,2062.75,15323.37,17910.08,0.0,624.1,1486.65,3195.6,1804.94,5000.54,73039.11,12909.54,194.06,-13.58,-114.81,253.89,0.9175,0.27,0.39,0.09,21.6,22.92,29.96,30.96,27.92,27.43,22.51,0.0,0.65,0.35,3,2017,0.0,10747.333333333334,967.26
2017-06-30,3340.5200000000004,-233.5,-0.02227567597034453,0.0,-14.240000000000009,-164.42999999999995,90.75999999999999,0.52,3.16,3504.9399999999996,-181.58,555.84,231.85,852.46,1862.58,15097.18,17482.33,0.0,518.39,1461.61,3060.55,1745.74,4806.29,73039.11,12676.04,-10.259999999999991,-74.75,-34.81999999999999,255.19,-5.837084368308351,0.43,0.38,0.07,-5.346162232882687,-6.173544483209769,-7.370066506759703,-7.4973560837330995,-7.611916703009159,10.79,9.61,0.0,0.61,0.33,6,2017,0.0,10482.285714285714,733.76
2017-09-30,3493.699999999999,64.98000000000002,0.006508250494528885,0.0,48.129999999999995,128.30999999999995,388.1399999999999,0.46,3.16,3365.3899999999994,-120.62,181.69,256.75,1162.54,1860.72,14866.52,17249.01,0.0,605.9,207.22,1692.36,1679.1,3371.46,96104.09,13877.55,-249.42000000000002,-10.829999999999998,-113.61000000000001,259.83,17.669879193598025,0.46,0.24,0.08,1.5066599894834367,1.832072514209881,1.8743761424243188,1.9915246513258387,2.07287778250745,7.91,7.18,0.0,1.1,0.41,9,2017,0.0,9984.25,798.74
